barcode, 6907376834113 
268681040438, 022000122001211011022111122002  
261447660765, 021202110010212122200121020011  
253613300029, 021111001200022112210201020212  
218295656232, 020012022110201110211201210022  
220657899873, 020021211021000111201002221221  
213703219702, 012222102221101001000122012011  
214646725639, 020001011021022022101221211012  
254851984016, 021112102001020102221220011021  
252658292154, 021110011020211001221022012022  
227445491989, 020112121121201202020210110200  
251875920708, 021102110112200012102221221000  
206658703636, 012201211200101001221120012022  
238034709099, 020221002111110000222122002111  
264750058169, 021212102021211000221011221000  
230622108347, 020122102212220110121020111000  
258288636672, 021122112020201200012111221000  
202995098261, 012121102102202122120011002100  
263665719421, 021211101220102201122200200101  
210598356175, 012212101112200201000122012012  
224822953005, 020110020211122121202001002112  
258356758786, 021122121012211100200210201200  
228953542029, 020121000011211100212220122120  
211363352101, 012220011212010202021011212010  
258061474606, 021122022121001220120002110110  
229506063679, 020121110121112102212000002202  
261731579901, 021202200201101210022121100121  
239650131753, 020222211010122000211111000221  
241174503497, 021001122110102102222220110010  
257441515279, 021121202121222110201100200100  
233965213721, 020210011221012112121020002210  
254364753671, 021111222020202011100021001221  
252441863436, 021102220220121012011210101200  
206980191346, 012202010211022200100211112012  
254342055030, 021111222000011122010122200201  
211415233595, 012220012210100210110112202201  
202074783221, 012120122100011001011201022222  
236128250519, 020212002000212111100122012121  
204436515487, 012122210112011212202102000001  
212021361187, 012220202212100011010122110012  
209170873639, 012211002010210022122121110002  
210193421485, 012212001121000202111220202101  
211893273473, 012220121220211200111000120021  
216687715001, 020010201122110120002011212122  
207583461507, 012202200001202101222001111121  
245899976951, 021012221120212000100011210122  
217475286887, 020011112210120102010222012120  
215418245520, 020002001110120222100112121122  
229815649936, 020121201120221011202110200210  
218781828837, 020012201211021111212202002010  
223762946066, 020102020021121112201201102021  
227004885658, 020112020202211220110010122011  
256200588491, 021120122020202210001211201110  
256344724456, 021120202200112000222121011110  
244452383985, 021011201221102000120212011202  
261537532309, 021202111222210100010022011120  
265692085471, 021220100221102122012011012010  
254676263246, 021112020112220010120200021211  
258435370998, 021122200121002122001110011022  
247900809394, 021021202112100101002122120102  
256490221889, 021120212201210101221212001000  
208334589827, 012210101001002120211222220101  
244617769879, 021011220001120120212120002211  
268618389625, 022000120121211002211112002102  
255976004313, 021120110022121221010201001202  
266930609088, 021221111010002202201100121220  
258092360394, 021122100110012122202101000221  
256371303341, 021120210012121002022220101011  
233830749017, 020210001001021111221212001222  
247998188171, 021021211200200210120221101210  
217619731801, 020011200101122201202011221012  
216385928331, 020010101212222012112020101012  
213053629393, 012221202001101120211022101002  
252653674600, 021110010220211200201120210212  
268281305030, 022000011022120212011100211212  
255491355674, 021120001111100201122202100222  
223296061164, 020101210010101000221212221212  
208711023902, 012210200220111211220001102120  
238241738368, 020221021112000011110220221120  
209649423456, 012211112122200102020211010200  
209215057027, 012211010021212022021010102021  
225627364383, 020110222000210220112102012111  
249670978105, 021100110210220211212012120020  
268286559363, 022000011121221100011201222201  
228150264104, 020120021112002120222101120101  
224762216173, 020110012011221112022021120002  
249538346903, 021100022221121010220110021102  
211564760378, 012220100211101112110000222220  
203259170645, 012121201022101021100212002012  
260724002307, 021201210120201021202022110110  
227308758985, 020112111120212011200221200002  
252569297141, 021110001202200021021101221212  
249379972014, 021100012102102002012122012121  
221033902301, 020022020101112020121220111021  
200748550978, 012112102100022102211000121202  
264066448499, 021211210212202120101120000201  
217614924157, 020011122221201010201202110210  
247628688496, 021021112102112022010102201020  
256977271559, 021121022010112102012022011002  
212988025135, 012221200100010021111222012210  
241569354926, 021001222010011001102112201222  
239920244977, 021000022121110212011102012202  
223009905074, 020101112102211202101202200012  
211764864253, 012220112010011022210012112200  
225078128282, 020110111201112220002201222001  
218779183633, 020012201210121120101222021001  
233187309809, 020202021120001112120221011102  
234628370304, 020210210022201002211112210110  
232944467114, 020201222001101122010012121102  
241621605553, 021002000202012112211101102122  
222285540768, 020100210022121021201201121102  
211439450419, 012220020102022210111010012112  
262617433917, 021210112010112022201020012120  
247933937047, 021021210022000011212210201121  
229483113624, 020121110010022012112202010221  
252334981478, 021102211120001222010112021002  
223470496655, 020101220211220221210021111000  
257173980266, 021121111001000210220202221120  
207112844849, 012202020122112121020012011100  
257230804721, 021121120022111010200112202200  
245355545878, 021012111122012010220200212010  
242483229119, 021002211201110110021222021200  
262202565172, 021210011122010002212110221020  
202476020358, 012120222010102012011100112220  
216595580206, 020010121200221220102211011201  
242332338443, 021002200221011021212110221100  
218657938781, 020012121220200110102212012101  
214313146253, 020000112221001122120011112220  
234458449905, 020210121201000112112002012221  
265775027600, 021220102212100112000012121210  
248899357672, 021022122011000002111220120112  
253368544984, 021110211202200020112120221010  
247269605144, 021021020102011200102111202221  
216542274387, 020010120101202200112201112212  
237475885522, 020220110112201020022211102110  
221484720734, 020022201101201110221001102212  
265824993282, 021220110202100111210200121220  
266028722352, 021220122101211002121120000210  
212328970142, 012221002012112110212000210012  
251238117511, 021101220212120022112001010201  
256617150320, 021121000001211112202202221010  
219263097538, 020020100211210220112120201211  
253210757529, 021110200222110101220102020121  
263902346271, 021211200001102001212010212221  
255868186243, 021120101002100022121112221020  
244011490463, 021011022001201220020101221211  
213689510898, 012222102012022211000012100111  
241962263428, 021002101111220100212201200221  
220485551204, 020021122121002010102121201021  
250315846159, 021101001120111002220221102202  
235919772628, 020211212200102010011112212002  
254381519841, 021111222202201220100121001100  
215511223566, 020002012110001121111220222201  
243603871864, 021010220210222122111102010010  
267064352074, 021221121220200011120201120001  
234500616202, 020210122200021010212010221111  
207402032686, 012202111120110120220012020021  
244079994559, 021011100200222012001111022221  
211863737821, 012220121100220111100212202100  
207862709573, 012202221202101200020012101111  
263094575047, 021210220101002122100202111012  
237453479889, 020220110002221121110101212002  
243871513281, 021011011220210020220122211100  
203177271818, 012121122011100012012020022201  
204352690790, 012122201012001200201112110220  
222454339856, 020100221110101212022122010120  
205521096406, 012200212101020022011112201012  
213395206051, 012222010022221101021200010111  
267652865772, 021222021001212001122110110020  
229256497220, 020121020220110201222100211101  
237645744188, 020220121102222001012010111012  
259755429909, 021200222102020102111012201101  
209107005770, 012211000212101210220102112002  
208278312970, 012210022222210020120101100111  
226450086599, 020111202200221122110021102001  
251938612130, 021102112000220221121011122000  
232958803722, 020201222111102002102011212010  
245789607715, 021012212100221010211002210201  
264825095333, 021212110222000021012011022011  
233249958760, 020202101001122002122112211010  
257944559164, 021122020001102011222011020121  
204056543885, 012122102012220211200201001101  
239725529276, 020222221111000201221200010111  
202364198728, 012120212102101202110020201012  
206286915558, 012201112101022202001220110012  
255543104793, 021120002210112112022020101012  
246276942271, 021020101002120121012202210121  
244245491967, 021011120020001211022112200122  
204456183599, 012122211000012010210102012122  
241064513542, 021001112221012211201002200201  
212373526825, 012221010002220112002211210101  
253057055303, 021110120020221002001112201212  
227264926279, 020112110120200122212120121000  
226082087879, 020111102011010200122120212220  
228250882838, 020120101022120012211202111200  
220189945190, 020021102010121012112012002221  
265926316564, 021220120012220102102110110021  
233978162847, 020210012022011212121200021011  
212076387391, 012220210221111101220100012020  
231356411889, 020200021212221111120201100102  
247944951977, 021021210101222220211000121001  
232824443781, 020201211220012001200221102111  
257458072822, 021121210001201001122020202112  
215497731136, 020002012011222100110221011212  
262355713789, 021210021222002021101200011112  
214364222042, 020000121220212001212011012121  
242279669959, 021002122102101100122122200101  
268290848282, 022000011110222202211001221110  
203459189955, 012121220021012010110012021220  
206770266283, 012201221020221211102002100101  
246707398389, 021020201122110221201011120002  
247678465119, 021021120201020111211010222200  
224554869522, 020102221012010221120210011210  
239197945057, 020222020202210110020111201111  
230012566803, 020121212220121201021201001001  
240198105759, 021000121210200211112001212220  
260954940635, 021201222210121000101110002212  
200950863670, 012112122022112202200001011100  
262011222474, 021210000101222121012202110210  
253776195385, 021111020201101002201201222201  
236029032992, 020211222101000211211210001220  
235055354548, 020211011200110222221010201021  
207407069892, 012202111210220011122002010120  
213588852982, 012222022120020000111111122100  
205672596032, 012201000211211201102220021102  
239819180102, 021000011210202112202212010112  
247456673897, 021021101112002001101022212022  
211150030921, 012212221210000011121001222100  
222328165177, 020100211010222212200201110112  
254974728774, 021112112221002220212001110000  
223290445786, 020101210000221120221122011210  
201745336796, 012120100222220112102021001011  
200400961680, 012112002211120210020212012010  
212688606947, 012221101021220120211010200012  
242368740963, 021002201221101020102122210101  
226324756612, 020111200021100122202221010112  
208431345735, 012210110011200020102201122212  
219234364026, 020020022120102110201011121221  
252158237848, 021102200201121002122022110110  
219705957327, 020020212100112222021102111001  
235349471634, 020211101222121110000221120020  
228277606937, 020120101221221222101012000011  
213427847488, 012222011002000002212211101211  
221265015609, 020022111102212220110102001012  
238192322350, 020221020021121010001112221021  
202518225340, 012121000200010211202220221111  
232465237241, 020201112201002210220101201121  
258209649963, 021122110001122222112102001000  
200352922533, 012112002001011222100222102011  
211953155348, 012220201002021111010202202111  
249080815446, 021022211010011020220002121112  
267902313808, 021222111211201002020100022101  
247064777140, 021021002002001121112101221022  
245676431856, 021012202200122021011011110220  
216281648919, 020010021010012111021201221222  
218360172440, 020012101101202011212001201222  
229842151138, 020121202001001222111001112220  
240401256008, 021000212020110010121122012221  
236503787029, 020212102012201200120110120211  
200484568840, 012112011222210002002011210210  
259838004310, 021201001211102201222212000110  
231697974003, 020200201110121102120022111202  
249367756044, 021100011212020101012120222120  
235806441622, 020211210101000222011012210212  
259443611206, 021200200221120102112112001102  
222008236030, 020100110220022221101211112020  
266463192363, 021221002120020101120222111100  
206453310744, 012201200100212221121010101202  
252838133930, 021110022120111010020122201202  
203428703815, 012121212100200201121012012002  
247150033968, 021021010211101001222220102021  
226583421532, 020111212222000102110110201202  
202469493213, 012120222001021102101221010021  
200335866056, 012112001200201220021020111122  
200003900362, 012111201000221202112012201002  
201839122385, 012120102201202011100211102022  
253869147975, 021111022202001011222020201110  
239238612966, 020222022021121001121010111020  
202803058203, 012121020220211020102101020112  
255354753145, 021112220122202001200110100121  
